source_page,published_date,title,url
20,2022-01-26,待田堂子脚本家 ②「余白」の演出力を楽しむ『ベルヴィル・ランデブー』,https://febri.jp/febri_talk/machida_touko_2/
20,2022-01-28,待田堂子脚本家 ③アニメファンの存在を意識した『らき☆すた』,https://febri.jp/febri_talk/machida_touko_3/
20,2022-01-31,横谷昌宏脚本家 ①初めてアニメにハマった『魔法のプリンセス ミンキーモモ』,https://febri.jp/febri_talk/yokotani_masahiro_1/
20,2022-02-02,横谷昌宏脚本家 ②アニメ脚本家への転機となった『カスミン』,https://febri.jp/febri_talk/yokotani_masahiro_2/
20,2022-02-04,横谷昌宏脚本家 ③「王道」に初めて挑んだ『Free!』,https://febri.jp/febri_talk/yokotani_masahiro_3/
20,2022-02-07,いしづかあつこ監督 ①初めて衝撃を受けたアニメ『風の谷のナウシカ』,https://febri.jp/febri_talk/ishizuka_atsuko_1/
20,2022-02-09,いしづかあつこ監督 ②映像と音のリンクに魅了された『ファンタジア』,https://febri.jp/febri_talk/ishizuka_atsuko_2/
20,2022-02-11,いしづかあつこ監督 ③作り手の遊びに翻弄され続ける『霧につつまれたハリネズミ』,https://febri.jp/febri_talk/ishizuka_atsuko_3/
21,2022-01-03,神山健治監督 ①初めて衝撃を受けた「アニメ映画」『ルパン三世 カリオストロの城』,https://febri.jp/febri_talk/kamiyama_kenji_1/
21,2022-01-05,神山健治監督 ②ジュブナイルの基本を描ききった『さよなら銀河鉄道999 アンドロメダ終着駅』,https://febri.jp/febri_talk/kamiyama_kenji_2/
21,2022-01-07,神山健治監督 ③シンプルで強固な構造の面白さ『機動警察パトレイバー the Movie』,https://febri.jp/febri_talk/kamiyama_kenji_3/
21,2022-01-10,白土晴一リサーチャー／設定考証 ①戦闘の描き方を知った『機甲猟兵メロウリンク』,https://febri.jp/febri_talk/shirato_seiichi_1/
21,2022-01-12,白土晴一リサーチャー／設定考証 ②ディテールの力を意識した『機動警察パトレイバー2 the Movie』,https://febri.jp/febri_talk/shirato_seiichi_2/
21,2022-01-14,白土晴一リサーチャー／設定考証 ③設定考証の役割を学んだ『ヨルムンガンド』,https://febri.jp/febri_talk/shirato_seiichi_3/
21,2022-01-17,須田剛一ゲームデザイナー ①自分にとって最初のヒーロー『宇宙の騎士テッカマン』,https://febri.jp/febri_talk/suda51_1/
21,2022-01-19,須田剛一ゲームデザイナー ②スターシステムに魅せられた『海底超特急マリン・エクスプレス』,https://febri.jp/febri_talk/suda51_2/
21,2022-01-21,須田剛一ゲームデザイナー ③ジロンの熱い魂に感化された『戦闘メカ ザブングル』,https://febri.jp/febri_talk/suda51_3/
22,2021-12-13,上江洲誠脚本家 ①「子供」から「オタク」になるスイッチOVA『強殖装甲ガイバー』,https://febri.jp/febri_talk/uezu_makoto_1/
22,2021-12-15,上江洲誠脚本家 ②『トップをねらえ！』「下品で粗野」なOVAのマスターピース,https://febri.jp/febri_talk/uezu_makoto_2/
22,2021-12-17,上江洲誠脚本家 ③仮想敵が作った現代のヒーローもの『スパイダーマン：スパイダーバース』,https://febri.jp/febri_talk/uezu_makoto_3/
22,2021-12-20,斉藤健吾アニメーター ①アニメーターを目指すきっかけ『トップをねらえ2！』,https://febri.jp/febri_talk/saito_kengo_1/
22,2021-12-22,斉藤健吾アニメーター ②仕事に対する姿勢が変わった『キルラキル』,https://febri.jp/febri_talk/saito_kengo_2/
22,2021-12-24,斉藤健吾アニメーター ③ アニメにおける演出の力を実感した『ハイキュー!!』,https://febri.jp/febri_talk/saito_kengo_3/
22,2021-12-27,高村和宏アニメ監督／アニメーター ①至高のヒロインとの出会い『風の谷のナウシカ』,https://febri.jp/febri_talk/takamura_kazuhiro_1/
22,2021-12-29,高村和宏アニメ監督／アニメーター ②すべてのエンタメのお手本『天空の城ラピュタ』,https://febri.jp/febri_talk/takamura_kazuhiro_2/
22,2021-12-31,高村和宏アニメ監督／アニメーター ③ヒロイン目当てではないのに面白い『王立宇宙軍 オネアミスの翼』,https://febri.jp/febri_talk/takamura_kazuhiro_3/
23,2021-11-22,神前暁作曲家／編曲家／音楽プロデューサー ①本格SFとの出会い『トップをねらえ！』,https://febri.jp/febri_talk/kosakisatoru1/
23,2021-11-24,神前暁作曲家／編曲家／音楽プロデューサー ②アニメ沼にハマった 『ふしぎの海のナディア』,https://febri.jp/febri_talk/kosakisatoru2/
23,2021-11-26,神前暁作曲家／編曲家／音楽プロデューサー ③自分自身の原点 『涼宮ハルヒの憂鬱』,https://febri.jp/febri_talk/kosakisatoru3/
23,2021-11-29,平尾隆之アニメーション演出／監督／小説家 ①大人になることに希望が持てた『機動警察パトレイバー』,https://febri.jp/febri_talk/hirao_takayuki_1/
23,2021-12-01,平尾隆之アニメーション演出／監督／小説家 ②思春期の鬱屈感とリンクした『機動戦士ガンダム0083 STARDUST MEMORY』,https://febri.jp/febri_talk/hirao_takayuki_2/
23,2021-12-03,平尾隆之アニメーション演出／監督／小説家 ③アニメの技術革新を感じた『マクロスプラス』,https://febri.jp/febri_talk/hirao_takayuki_3/
23,2021-12-06,綿田慎也アニメ監督／演出 ①少年時代のワクワク感の原体験『魔動王グランゾート』,https://febri.jp/febri_talk/watada_shinya_1/
23,2021-12-08,綿田慎也アニメ監督／演出 ②業界に進むことをあきらめかけた『劇場版 デジモンアドベンチャー』,https://febri.jp/febri_talk/watada_shinya_2/
23,2021-12-10,綿田慎也アニメ監督／演出 ③「演出」の仕事を志すきっかけ『ガンダム』シリーズ,https://febri.jp/febri_talk/watada_shinya_3/
24,2021-11-01,志倉千代丸音楽プロデューサー ①大人になっても見続けている『サザエさん』,https://febri.jp/febri_talk/shikura_chiyomaru_1/
24,2021-11-03,志倉千代丸音楽プロデューサー ②未来へのワクワクが止まらない『ドラえもん』,https://febri.jp/febri_talk/shikura_chiyomaru_2/
24,2021-11-05,志倉千代丸音楽プロデューサー ③世の中きっとお金じゃない『ルパン三世』,https://febri.jp/febri_talk/shikura_chiyomaru_3/
24,2021-11-08,吉浦康裕アニメ監督 ①『ノートルダムの鐘』いつかミュージカルを作りたいと思った,https://febri.jp/febri_talk/yoshiurayasuhiro1/
24,2021-11-10,吉浦康裕アニメ監督 ②セルアニメのかっこよさを知った『EXTRA』,https://febri.jp/febri_talk/yoshiurayasuhiro2/
24,2021-11-12,吉浦康裕アニメ監督 ③コメディに開眼した 『イヴの時間 Are you enjoying the time of EVE ?』,https://febri.jp/febri_talk/yoshiurayasuhiro3/
24,2021-11-15,古川知宏アニメ監督 ①作家の「様式美」が詰まった『聖闘士星矢 真紅の少年伝説』,https://febri.jp/febri_talk/furukawa_tomohiro_1/
24,2021-11-17,古川知宏アニメ監督 ②押井守の「演出論」を学んだ『機動警察パトレイバー the Movie』,https://febri.jp/febri_talk/furukawa_tomohiro_2/
24,2021-11-19,古川知宏アニメ監督 ③絵コンテの力に気づいた『ふたりはプリキュア』,https://febri.jp/febri_talk/furukawa_tomohiro_3/
25,2021-10-11,鈴木貴昭企画／文芸／脚本 ①アニメを深く学んだ『うる星やつら』,https://febri.jp/febri_talk/suzuki_takaaki_1/
25,2021-10-13,鈴木貴昭企画／文芸／脚本 ②設定の重要性を知った『天地無用! 魎皇鬼』,https://febri.jp/febri_talk/suzuki_takaaki_2/
25,2021-10-15,鈴木貴昭企画／文芸／脚本 ③アニメ業界へ飛び込む転機となった『赤ずきんチャチャ』,https://febri.jp/febri_talk/suzuki_takaaki_3/
25,2021-10-18,黒田洋介脚本家 ①メカの魅力に惹きつけられた『宇宙戦艦ヤマト』,https://febri.jp/febri_talk/kuroda_yousuk_1/
25,2021-10-20,黒田洋介脚本家 ②『機動戦士ガンダム』で加速したロボットやミリタリーへの興味,https://febri.jp/febri_talk/kuroda_yousuk_2/
25,2021-10-22,黒田洋介脚本家 ③脚本家として生きていく自信を与えてくれた『TRIGUN』,https://febri.jp/febri_talk/kuroda_yousuke_3/
25,2021-10-25,京極尚彦アニメ監督 ①アニメで「映画」をやる面白さ『機動警察パトレイバー the Movie』,https://febri.jp/febri_talk/kyogoku_takahiko_1/
25,2021-10-27,京極尚彦アニメ監督 ②作品世界のリアリティを出す手法『機動警察パトレイバー2 the Movie』,https://febri.jp/febri_talk/kyogoku_takahiko_2/
25,2021-10-29,京極尚彦アニメ監督 ③キャラを大事にする演出の原点『プリティーリズム・オーロラドリーム』,https://febri.jp/febri_talk/kyogoku_takahiko_3/
26,2021-09-20,古関れんタレント ①私の代わりに青春をしてくれた『けいおん！』,https://febri.jp/febri_talk/koseki_ren_1/
26,2021-09-22,古関れんタレント ②ダークな作品に目覚めた『魔法少女まどか☆マギカ』,https://febri.jp/febri_talk/koseki_ren_2/
26,2021-09-24,古関れんタレント ③足元がグラグラと揺れる『妄想代理人』,https://febri.jp/febri_talk/koseki_ren_3/
26,2021-09-27,田中将賀アニメーター ①アニメの原体験『超時空要塞マクロス』,https://febri.jp/febri_talk/tanaka_masayoshi_1/
26,2021-09-29,田中将賀アニメーター ②アニメ映画のすごさを知った『機動警察パトレイバー the Movie』,https://febri.jp/febri_talk/tanaka_masayoshi_2/
26,2021-10-01,田中将賀アニメーター ③自分も出演したかった『SHIROBAKO』,https://febri.jp/febri_talk/tanaka_masayoshi_3/
26,2021-10-04,伊藤智彦アニメ監督 ①「作り手の意識」を初めて感じた『新世紀エヴァンゲリオン』,https://febri.jp/febri_talk/ito_tomohiko_1/
26,2021-10-06,伊藤智彦アニメ監督 ②「演出」が何をするかを学んだ『時をかける少女』,https://febri.jp/febri_talk/ito_tomohiko_2/
26,2021-10-08,伊藤智彦アニメ監督 ③TVシリーズの理想型を見た『新世紀GPXサイバーフォーミュラ』,https://febri.jp/febri_talk/ito_tomohiko_3/
27,2021-08-30,鈴木みのり声優／歌手 ①生き方に影響を与えた『彼氏彼女の事情』,https://febri.jp/febri_talk/minori_suzuki_1/
27,2021-09-01,鈴木みのり声優／歌手 ②声優や歌手を目指す礎となった『ツバサ・クロニクル』,https://febri.jp/febri_talk/minori_suzuki_2/
27,2021-09-03,鈴木みのり声優／歌手 ③オタ活にも精を出した『魔法少女まどか☆マギカ』,https://febri.jp/febri_talk/minori_suzuki_3/
27,2021-09-06,亜咲花アニソンアーティスト ①日本移住の寂しさを救った『イナズマイレブン』,https://febri.jp/febri_talk/asaka1/
27,2021-09-08,亜咲花アニソンアーティスト ②永遠に続くと思っていたアニメ『銀魂』,https://febri.jp/febri_talk/asaka2/
27,2021-09-10,亜咲花アニソンアーティスト ③『マクロスF』の曲を聞いて、アニソンの面白さを知った,https://febri.jp/febri_talk/asaka3/
27,2021-09-13,大塚隆史アニメ監督 ①アニメの仕事を意識した『もののけ姫』,https://febri.jp/febri_talk/otsuka_takashi_1/
27,2021-09-15,大塚隆史アニメ監督 ②「演出」の力を意識した『も～っと！おジャ魔女どれみ』,https://febri.jp/febri_talk/otsuka_takashi_2/
27,2021-09-17,大塚隆史アニメ監督 ③アクションの魅力を思い出した『ドラゴンボールZ』,https://febri.jp/febri_talk/otsuka_takashi_3/
28,2021-08-09,雲田はるこマンガ家 ①キャラクターと世界観に衝撃『カウボーイビバップ』,https://febri.jp/febri_talk/kumota_haruko_1/
28,2021-08-11,雲田はるこマンガ家 ②絵のお手本とも言うべき『崖の上のポニョ』,https://febri.jp/febri_talk/kumota_haruko_2/
28,2021-08-13,雲田はるこマンガ家 ③主人公がとにかくかわいい『羅小黒戦記 ぼくが選ぶ未来』,https://febri.jp/febri_talk/kumota_haruko_3/
28,2021-08-16,小林靖子脚本家 ①『科学忍者隊ガッチャマン』で感じた「カッコいい」を再現したい,https://febri.jp/febri_talk/kobayashi_yasuko_1/
28,2021-08-18,小林靖子脚本家 ②『あしたのジョー2』のような陰のあるアウトローに惹かれる,https://febri.jp/febri_talk/kobayashi_yasuko_2/
28,2021-08-20,小林靖子脚本家 ③ドラマの作り方が体得できた『仮面ライダー龍騎』,https://febri.jp/febri_talk/kobayashi_yasuko_3/
28,2021-08-23,内海紘子監督 ①アニメーターを目指すきっかけ『遊☆戯☆王デュエルモンスターズ』,https://febri.jp/febri_talk/utsumihiroko1/
28,2021-08-25,内海紘子監督 ②アニメーター・馬越嘉彦を初めて意識した『エアマスター』,https://febri.jp/febri_talk/utsumihiroko2/
28,2021-08-27,内海紘子監督 ③アニメらしい動きの理想形を見た『アベノ橋魔法☆商店街』,https://febri.jp/febri_talk/utsumihiroko3/
29,2021-07-21,佐藤大脚本家 ②『重戦機エルガイム』アニメから卒業できなくなった分岐点,https://febri.jp/febri_talk/sato_dai_2/
29,2021-07-23,佐藤大脚本家 ③幕の内弁当のような魅力がある『うる星やつら』,https://febri.jp/febri_talk/sato_dai_3/
29,2021-07-26,吉田健一アニメーター 〈番外編〉『機動戦士ガンダム』第1話の素晴らしさ,https://febri.jp/febri_talk/yoshida_kenichi_4/
29,2021-07-26,吉田健一アニメーター ①将来の仕事を意識した『機動戦士ガンダム』,https://febri.jp/febri_talk/yoshida_kenichi_1/
29,2021-07-28,吉田健一アニメーター ②『伝説巨神イデオン』はある種の暴力的な体験,https://febri.jp/febri_talk/yoshida_kenichi_2/
29,2021-07-30,吉田健一アニメーター ③奇跡的な作品『母をたずねて三千里』,https://febri.jp/febri_talk/yoshida_kenichi_3/
29,2021-08-02,荒木哲郎演出家 ①『逆襲のシャア』で生まれた演出家・富野由悠季への憧れ,https://febri.jp/febri_talk/araki-tetsuro-1/
29,2021-08-04,"荒木哲郎演出家 ②20歳の自分を""ケア""した『新世紀エヴァンゲリオン』",https://febri.jp/febri_talk/araki-tetsuro-2/
29,2021-08-06,荒木哲郎演出家 ③キャラ作りの重要性を再認識した『進撃の巨人』,https://febri.jp/febri_talk/araki-tetsuro-3/
30,2021-06-30,DÉ DÉ MOUSEミュージシャン ②アンの天真爛漫さに虜になった『赤毛のアン』,https://febri.jp/febri_talk/de-de-mouse2/
30,2021-07-02,DÉ DÉ MOUSEミュージシャン ③ジムシィに自分を重ねた『未来少年コナン』,https://febri.jp/febri_talk/de-de-mouse3/
30,2021-07-05,広江礼威マンガ家 ①オタクになったきっかけの作品『ガルフォース ETERNAL STORY』,https://febri.jp/febri_talk/hiroe_rei_1/
30,2021-07-07,広江礼威マンガ家 ②共感度100%の青春映画『王立宇宙軍 オネアミスの翼』,https://febri.jp/febri_talk/hiroe_rei_2/
30,2021-07-09,広江礼威マンガ家 ③オタクをやっていてよかったと思える『神秘の世界エルハザード』,https://febri.jp/febri_talk/hiroe_rei_3/
30,2021-07-12,イシグロキョウヘイ監督 ①『新世紀エヴァンゲリオン』子供が見てはいけないものを見た感じがした,https://febri.jp/febri_talk/ishigurokyohei_1/
30,2021-07-14,イシグロキョウヘイ監督 ②クリエイティビティを刺激された『千年女優』,https://febri.jp/febri_talk/ishigurokyohei_2/
30,2021-07-16,イシグロキョウヘイ監督 ③アニメの最大の強みを知った『サマーウォーズ』,https://febri.jp/febri_talk/ishigurokyohei_3/
30,2021-07-19,佐藤大脚本家 ①何度でも自分のもとに帰ってくる原点的な作品『AKIRA』,https://febri.jp/febri_talk/sato_dai_1/
31,2021-06-09,荒川弘マンガ家 ②アニメーションの楽しさに目覚めた『風の谷のナウシカ』,https://febri.jp/febri_talk/arakawahiromu_2/
31,2021-06-11,荒川弘マンガ家 ③ガイナックスにハマった『トップをねらえ！』,https://febri.jp/febri_talk/arakawahiromu_3/
31,2021-06-14,toi8イラストレーター ①レイアウトの凄みに気づいた『機動警察パトレイバー2 the Movie』,https://febri.jp/febri_talk/toi8_1/
31,2021-06-16,toi8イラストレーター ②アニメーターを目指すきっかけ『GHOST IN THE SHELL/攻殻機動隊』,https://febri.jp/febri_talk/toi8_2/
31,2021-06-18,toi8イラストレーター ③目指すべきキャラの形があった『メダロット』,https://febri.jp/febri_talk/toi8_3/
31,2021-06-21,広川恵一作曲家 ①ギャグやセリフの妙に惹かれた『魔法陣グルグル』,https://febri.jp/febri_talk/hirokawakeiichi-1/
31,2021-06-23,広川恵一作曲家 ②深夜アニメにハマるきっかけ『STEINS;GATE』,https://febri.jp/febri_talk/hirokawakeiichi-2/
31,2021-06-25,"広川恵一作曲家 ③作曲家としての青春『Wake Up, Girls!』",https://febri.jp/febri_talk/hirokawakeiichi3/
31,2021-06-28,DÉ DÉ MOUSEミュージシャン ①音楽家への夢を後押しした『耳をすませば』,https://febri.jp/febri_talk/de-de-mouse1/
32,2021-05-19,今川泰宏監督 ②「落差」と「リアル」を学んだ『アルプス物語 わたしのアンネット』,https://febri.jp/febri_talk/imagawa_yasuhiro_2/
32,2021-05-21,今川泰宏監督 ③とことん時間を浪費した『テレタビーズ』,https://febri.jp/febri_talk/imagawa_yasuhiro_3/
32,2021-05-24,横槍メンゴマンガ家 ①自分の欲しいものが全部入っていた『十兵衛ちゃん』,https://febri.jp/febri_talk/mengo_yokoyari_1/
32,2021-05-26,横槍メンゴマンガ家 ②演出とは何かを学んだ細田守作品,https://febri.jp/febri_talk/mengo_yokoyari_2/
32,2021-05-28,横槍メンゴマンガ家 ③「哀」の感情が刺激される『屍者の帝国』,https://febri.jp/febri_talk/mengo_yokoyari_3/
32,2021-05-31,eba作曲家 ①富山のひとりの『けいおん！』ファンが作曲家になるまでの道,https://febri.jp/febri_talk/eba_1/
32,2021-06-02,eba作曲家 ②自分を肯定してくれた『イリヤの空、UFOの夏』,https://febri.jp/febri_talk/eba_2/
32,2021-06-04,eba作曲家 ③クリエイターの熱量に感動した『パプリカ』,https://febri.jp/febri_talk/eba3/
32,2021-06-07,荒川弘マンガ家 ①アニメ&マンガの原体験『うる星やつら』,https://febri.jp/febri_talk/arakawahiromu_1/
33,2021-04-28,中村健治監督 ②技術の高さを見せつけられた『デジモンアドベンチャー ぼくらのウォーゲーム！』,https://febri.jp/febri_talk/nakamura_kenji_2/
33,2021-04-30,中村健治監督 ③『鴉 -KARAS-』から学んだ足し算で作り上げる演出スタイル,https://febri.jp/febri_talk/nakamura_kenji_3/
33,2021-05-03,吉成曜監督／アニメーター ①作り手の存在を初めて意識した『機動戦士ガンダム』,https://febri.jp/febri_talk/yoshinari_you_1/
33,2021-05-05,吉成曜監督／アニメーター ②『風の谷のナウシカ』描き出される終末感に惹きつけられた,https://febri.jp/febri_talk/yoshinari_you_2/
33,2021-05-07,吉成曜監督／アニメーター ③アニメーターになるきっかけとなった『うる星やつら』,https://febri.jp/febri_talk/yoshinari_you_3/
33,2021-05-10,齋藤将嗣デザイナー ①異質な大人の面白さを教わった『カウボーイビバップ』,https://febri.jp/febri_talk/saito_masatsugu_1/
33,2021-05-12,齋藤将嗣デザイナー ②作画を意識するきっかけになった『攻殻機動隊』シリーズ,https://febri.jp/febri_talk/saito_masatsugu_2/
33,2021-05-14,齋藤将嗣デザイナー ③レイアウトが生む絵力の強さ『機動警察パトレイバー2 the Movie』,https://febri.jp/febri_talk/saito_masatsugu_3/
33,2021-05-17,今川泰宏監督 ①アニメの仕事をしようと思った『くじらのホセフィーナ』,https://febri.jp/febri_talk/imagawa_yasuhiro_1/
34,2021-04-07,村田和也監督 ②『おもひでぽろぽろ』日本最高峰の仕事を目にした,https://febri.jp/febri_talk/murata_kazuya_2_52/
34,2021-04-09,村田和也監督 ③持てる力をすべて注ぎ込んだ『剣風伝奇ベルセルク』,https://febri.jp/febri_talk/murata_kazuya_3_217/
34,2021-04-12,宇木敦哉映像作家／イラストレーター ①初めてDVDをそろえるほどハマった『天空のエスカフローネ』,https://febri.jp/febri_talk/uki_atsuya_1/
34,2021-04-14,宇木敦哉映像作家／イラストレーター ②深夜アニメを見るきっかけとなった『舞-HiME』,https://febri.jp/febri_talk/uki_atsuya_2/
34,2021-04-16,宇木敦哉映像作家／イラストレーター ③男の子の絵をメインで描いた『つり球』の経験,https://febri.jp/febri_talk/uki_atsuya_3/
34,2021-04-19,うえのきみこ脚本家 ①『キャンディ・キャンディ』ではアンソニー派でした（笑）,https://febri.jp/febri_talk/ueno_kimiko_1_116/
34,2021-04-21,うえのきみこ脚本家 ②子供たちだけで見に行った『のび太の魔界大冒険』の記憶,https://febri.jp/febri_talk/ueno_kimiko_2/
34,2021-04-23,うえのきみこ脚本家 ③『スペース☆ダンディ』で見つけた自分の居場所,https://febri.jp/febri_talk/ueno_kimiko_3_716/
34,2021-04-26,中村健治監督 ①人生を教えてもらった『無敵超人ザンボット3』,https://febri.jp/febri_talk/nakamura_kenji_1/
35,2021-03-17,武井克弘プロデューサー ③『時をかける少女』「アニメで映画を作ることができる」という衝撃と発見,https://febri.jp/febri_talk/takei_katsuhiro_3_68/
35,2021-03-17,武井克弘プロデューサー ②『少女革命ウテナ』より深いレベルの作品理解があると知った,https://febri.jp/febri_talk/takei_katsuhiro_2_45/
35,2021-03-22,大河内一楼脚本家 ①こちらから接近したいと思えた『機動戦士ガンダム』,https://febri.jp/febri_talk/oukouchi_ichirou_1_741/
35,2021-03-24,大河内一楼脚本家 ②脚本のイロハを学ぶことになった『∀ガンダム』,https://febri.jp/febri_talk/ohkouchi_ichirou_2_12/
35,2021-03-26,大河内一楼脚本家 ③『OVERMANキングゲイナー』脚本家としてのレベルアップを実感した,https://febri.jp/febri_talk/ohkouchi_ichirou_3_49/
35,2021-03-29,谷口悟朗監督 ①モノづくりに対する心構えを学んだ『アルプスの少女ハイジ』,https://febri.jp/febri_talk/taniguchi_gorou_1_81/
35,2021-03-31,谷口悟朗監督 ②『話の話』映像でないと伝わらないものがある,https://febri.jp/febri_talk/taniguchi_gorou_2_129/
35,2021-04-02,谷口悟朗監督 ③写実とイメージ――両方をうまく落とし込んだ『Dr.SLUMP ほよよ！宇宙大冒険』,https://febri.jp/febri_talk/taniguchi_gorou_3_44/
35,2021-04-05,村田和也監督 ①その後の人生に影響を及ぼした『未来少年コナン』,https://febri.jp/febri_talk/murata_kazuya_1_976/
36,2021-03-16,じん音楽家／小説家／シナリオライター ③先が読めない展開に夢中になった『東京ゴッドファーザーズ』,https://febri.jp/febri_talk/jin_3-876/
36,2021-03-16,じん音楽家／小説家／シナリオライター ②ハードボイルドな世界観に痺れた『カウボーイビバップ』,https://febri.jp/febri_talk/jin_2-561/
36,2021-03-16,じん音楽家／小説家／シナリオライター ①「友情」の力に打ちのめされた『ザ☆ドラえもんズ 怪盗ドラパン謎の挑戦状！』,https://febri.jp/febri_talk/jin_1/
36,2021-03-17,武井克弘プロデューサー ①モノづくりの姿勢を学んだ『トップをねらえ2！』,https://febri.jp/febri_talk/takei_katsuhiro_1/
